Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:03,2018-11-14 11:32:04,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:32:04,2018-11-14 11:32:05,1.035s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:05,2018-11-14 11:32:06,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:06,2018-11-14 11:32:06,0.069s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:06,2018-11-14 11:32:06,0.189s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:06,2018-11-14 11:32:06,0.221s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:06,2018-11-14 11:32:07,0.245s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:07,2018-11-14 11:32:07,0.104s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:07,2018-11-14 11:32:07,0.132s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:07,2018-11-14 11:32:07,0.109s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:07,2018-11-14 11:32:08,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:08,2018-11-14 11:32:08,0.046s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:08,2018-11-14 11:32:08,0.239s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:08,2018-11-14 11:32:08,0.197s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:08,2018-11-14 11:32:09,0.202s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:09,2018-11-14 11:32:09,0.057s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:09,2018-11-14 11:32:09,0.057s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:09,2018-11-14 11:32:09,0.064s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:09,2018-11-14 11:32:10,1.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:10,0.046s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:10,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:10,0.158s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:10,0.207s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:10,0.068s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:10,2018-11-14 11:32:11,0.084s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:11,2018-11-14 11:32:11,0.067s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:11,2018-11-14 11:32:12,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.037s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.268s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.133s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.176s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.063s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:12,0.072s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:12,2018-11-14 11:32:13,1.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:13,2018-11-14 11:32:13,0.041s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:13,2018-11-14 11:32:14,0.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:14,0.151s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:14,0.177s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:14,0.055s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:14,0.083s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:14,0.088s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:14,2018-11-14 11:32:15,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:15,2018-11-14 11:32:15,0.040s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:15,2018-11-14 11:32:15,0.219s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:15,2018-11-14 11:32:16,0.140s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:32:16,2018-11-14 11:32:16,0.175s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:16,2018-11-14 11:32:16,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:16,2018-11-14 11:32:16,0.083s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:32:16,2018-11-14 11:32:16,0.067s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Import,Chrome 70.0.3538.102,,2018-11-14 11:32:16,2018-11-14 11:32:32,16.179s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:32:16,2018-11-14 11:32:17,1.227s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:32:17,2018-11-14 11:32:19,1.660s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:32:19,2018-11-14 11:32:19,0.174s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:32:19,2018-11-14 11:32:19,0.097s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:32:19,2018-11-14 11:32:20,1.170s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:32:20,2018-11-14 11:32:21,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:32:21,2018-11-14 11:32:23,1.032s,PASSED
